date,amount,description,category,type,payment_method,installments,monthly_payment
2023-08-02,1.0,Skin care cream,Health,expense,debit_card,0,0.0
2024-12-26,70.03,Class materials,Education,expense,debit_card,0,0.0
2024-04-07,1.0,Lift ride,Transportation,expense,credit_card,3,0.33
2023-11-02,1.43,El Corral burger,Food,expense,credit_card,24,0.06
2023-08-20,1.0,Quick lunch menu,Food,expense,debit_card,0,0.0
2024-02-07,23.67,Oma coffee,Food,expense,debit_card,0,0.0
2023-12-06,1.0,Medical consultation,Health,expense,debit_card,0,0.0
2024-04-06,2.37,Burger King deal,Food,expense,credit_card,18,0.13
2023-09-23,62.43,Fresh market fruits,Food,expense,cash,0,0.0
2024-04-14,33.55,Uber airport trip,Transportation,expense,cash,0,0.0
2023-06-15,1.0,Class materials,Education,expense,credit_card,9,0.11
2024-02-24,20.75,Disney Plus subscription,Entertainment,expense,credit_card,6,3.46
2023-04-19,6967.83,Payroll deposit,Income,income,debit_card,0,0.0
2024-07-22,1.0,Academic seminar,Education,expense,debit_card,0,0.0
2023-01-25,1.0,Tostao coffee,Food,expense,credit_card,9,0.11
2023-03-25,25.46,Toll payment,Transportation,expense,debit_card,0,0.0
2023-06-30,1.0,Decathlon gear,Shopping,expense,credit_card,18,0.06
2023-03-14,1.0,Xiaomi phone,Shopping,expense,credit_card,24,0.04
2023-08-16,1.0,Parking garage fee,Transportation,expense,debit_card,0,0.0
2024-02-10,24.2,Juan Valdez coffee,Food,expense,credit_card,18,1.34
2023-03-05,1.0,Walmart groceries,Shopping,expense,debit_card,0,0.0
2023-12-07,2164.18,Corporate reimbursement,Income,income,debit_card,0,0.0
2023-11-08,199.63,Annual domain payment,Utilities,expense,credit_card,24,8.32
2023-05-17,1.0,Rappi delivery,Food,expense,debit_card,0,0.0
2024-02-25,16.79,Aldi grocery,Food,expense,debit_card,0,0.0
2024-09-25,12.55,Subway sandwich,Food,expense,credit_card,3,4.18
2023-01-18,1.0,Dentist appointment,Health,expense,credit_card,18,0.06
2023-05-19,88.89,Walmart groceries,Shopping,expense,cash,0,0.0
2023-10-29,12.48,KFC bucket,Food,expense,debit_card,0,0.0
2024-01-23,1.0,Riot Games RP,Entertainment,expense,credit_card,24,0.04
2023-10-14,1.0,Target shopping,Shopping,expense,debit_card,0,0.0
2024-08-24,1.0,Electricity bill,Utilities,expense,credit_card,12,0.08
2024-07-31,1.0,Marketplace item sale,Income,income,debit_card,0,0.0
2024-08-12,1.0,Target shopping,Shopping,expense,debit_card,0,0.0
2024-07-05,1.0,HBO Max monthly,Entertainment,expense,debit_card,0,0.0
2024-07-21,17.77,Metro card reload,Transportation,expense,credit_card,12,1.48
2024-04-26,39.74,Home internet service,Utilities,expense,debit_card,0,0.0
2024-08-30,24.99,Dominos pizza,Food,expense,credit_card,12,2.08
2023-09-20,1.0,Vehicle inspection fee,Transportation,expense,debit_card,0,0.0
2023-10-19,8.26,Gas station refill,Transportation,expense,credit_card,24,0.34
2023-12-19,514.62,Payroll deposit,Income,income,debit_card,0,0.0
2024-04-29,379.18,Payroll deposit,Income,income,debit_card,0,0.0
2023-05-17,9.44,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-10-16,43.91,Dentist appointment,Health,expense,debit_card,0,0.0
2024-09-15,23.57,Panamericana supplies,Shopping,expense,credit_card,6,3.93
2024-06-04,1.0,Marketplace item sale,Income,income,credit_card,24,0.04
2024-03-14,40.97,Subway sandwich,Food,expense,debit_card,0,0.0
2023-08-18,32.01,KFC bucket,Food,expense,debit_card,0,0.0
2023-05-14,38.74,Walmart groceries,Shopping,expense,credit_card,3,12.91
2024-08-10,74.38,Amazon package,Shopping,expense,debit_card,0,0.0
2024-04-07,8.83,McD meal,Food,expense,debit_card,0,0.0
2024-01-15,1.0,Monthly salary,Income,income,debit_card,0,0.0
2023-06-19,10.47,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2023-04-02,80.98,Severance payment,Income,income,debit_card,0,0.0
2024-12-20,1.0,Freelance project,Income,income,debit_card,0,0.0
2024-10-03,2.21,Car wash service,Transportation,expense,credit_card,9,0.25
2024-05-06,1346.64,Tax refund,Income,income,debit_card,0,0.0
2024-06-20,68.97,Concert ticket,Entertainment,expense,debit_card,0,0.0
2024-07-04,758.58,Payroll deposit,Income,income,debit_card,0,0.0
2023-08-02,1.0,Upwork payment,Income,income,cash,0,0.0
2024-01-08,3082.77,Freelance project,Income,income,credit_card,3,1027.59
2023-03-04,10.26,Fuel tank refill,Transportation,expense,debit_card,0,0.0
2023-05-25,1.0,HBO Max monthly,Entertainment,expense,cash,0,0.0
2023-12-27,1.0,McDonalds combo,Food,expense,debit_card,0,0.0
2024-06-27,29.48,Fuel tank refill,Transportation,expense,debit_card,0,0.0
2023-10-17,114.19,Home Depot tools,Shopping,expense,cash,0,0.0
2024-02-11,2977.59,Marketplace item sale,Income,income,debit_card,0,0.0
2024-07-02,1.0,Gas bill,Utilities,expense,debit_card,0,0.0
2023-09-11,11.68,Electricity bill,Utilities,expense,debit_card,0,0.0
2023-11-19,28.51,Oma coffee,Food,expense,credit_card,1,28.51
2024-06-04,21.3,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-05-04,88.71,SmartFit membership,Health,expense,credit_card,2,44.35
2023-12-09,183.27,Fiber internet service,Utilities,expense,debit_card,0,0.0
2024-08-12,10.36,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-09-28,1.0,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-09-08,1.0,Walmart groceries,Shopping,expense,credit_card,1,1.0
2023-10-26,4944.2,Payroll deposit,Income,income,debit_card,0,0.0
2024-11-15,1.0,Lift ride,Transportation,expense,debit_card,0,0.0
2023-04-17,72.53,Concert ticket,Entertainment,expense,credit_card,2,36.27
2023-03-14,1.0,Gas bill,Utilities,expense,credit_card,36,0.03
2024-01-25,16.01,Concert ticket,Entertainment,expense,debit_card,0,0.0
2024-11-04,1.0,Adidas running shoes,Shopping,expense,credit_card,12,0.08
2024-04-21,5699.12,Payroll deposit,Income,income,debit_card,0,0.0
2024-09-12,220.88,Water bill,Utilities,expense,debit_card,0,0.0
2024-05-17,1.0,McDonalds combo,Food,expense,debit_card,0,0.0
2023-11-25,25.67,UberEats order,Food,expense,debit_card,0,0.0
2023-12-21,1.0,Gym membership,Health,expense,debit_card,0,0.0
2024-03-11,1.0,Toll payment,Transportation,expense,credit_card,2,0.5
2024-06-03,26.25,Gas station refill,Transportation,expense,debit_card,0,0.0
2024-04-06,95.79,Target shopping,Shopping,expense,debit_card,0,0.0
2023-04-02,40.58,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2023-08-27,26.48,DoorDash order,Food,expense,credit_card,12,2.21
2024-10-02,9.34,Home Depot tools,Shopping,expense,debit_card,0,0.0
2023-09-15,45.71,Tax refund,Income,income,debit_card,0,0.0
2023-11-28,46.28,Medical consultation,Health,expense,debit_card,0,0.0
2024-05-20,83.44,H&M hoodie,Shopping,expense,credit_card,36,2.32
2023-03-09,220.36,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2024-10-30,1.0,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2023-09-10,1.0,DollarStore purchase,Shopping,expense,debit_card,0,0.0
2024-03-06,304.33,Web hosting,Utilities,expense,credit_card,12,25.36
2024-02-13,3741.92,Marketplace item sale,Income,income,debit_card,0,0.0
2023-08-31,1.0,Amazon package,Shopping,expense,debit_card,0,0.0
2023-01-31,39.06,Oma coffee,Food,expense,debit_card,0,0.0
2024-10-24,2656.27,Freelance project,Income,income,debit_card,0,0.0
2024-03-20,34.12,Motorbike maintenance,Transportation,expense,credit_card,24,1.42
2023-05-29,1.0,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2024-10-31,1.0,Thesis printing,Education,expense,debit_card,0,0.0
2024-11-23,12.07,McD meal,Food,expense,debit_card,0,0.0
2024-02-24,1.0,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2023-06-01,1.0,Rappi delivery,Food,expense,debit_card,0,0.0
2024-02-24,59.26,Decathlon gear,Shopping,expense,credit_card,6,9.88
2023-12-14,15.58,Steam game purchase,Entertainment,expense,credit_card,24,0.65
2024-09-09,32.03,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-01-09,1.0,Tax refund,Income,income,debit_card,0,0.0
2023-06-28,38.55,Burger King deal,Food,expense,debit_card,0,0.0
2024-01-28,13.67,Tostao coffee,Food,expense,debit_card,0,0.0
2023-07-24,20.04,McDonalds combo,Food,expense,credit_card,12,1.67
2023-12-19,1.0,Bus card recharge,Transportation,expense,debit_card,0,0.0
2024-01-05,41.34,Bus card recharge,Transportation,expense,debit_card,0,0.0
2023-08-13,143.92,Amazon package,Shopping,expense,credit_card,12,11.99
2023-07-21,70.23,Duolingo Plus subscription,Education,expense,debit_card,0,0.0
2023-06-25,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2024-08-25,1.0,Rappi delivery,Food,expense,debit_card,0,0.0
2024-03-16,39.42,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-02-22,6.59,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2023-02-20,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2024-01-28,21.31,Bus card recharge,Transportation,expense,debit_card,0,0.0
2023-06-12,58.33,Home Depot tools,Shopping,expense,credit_card,36,1.62
2024-05-11,4.72,Dominos pizza,Food,expense,debit_card,0,0.0
2023-11-20,45.98,Mobile phone plan,Utilities,expense,debit_card,0,0.0
2023-09-27,2760.29,Marketplace item sale,Income,income,debit_card,0,0.0
2024-05-22,55.07,Riot Games RP,Entertainment,expense,credit_card,24,2.29
2024-01-15,1.0,Toll payment,Transportation,expense,debit_card,0,0.0
2024-06-28,4542.32,Corporate reimbursement,Income,income,credit_card,6,757.05
2023-05-25,3.26,Chicken takeout,Food,expense,debit_card,0,0.0
2024-03-24,32.43,Netflix subscription,Entertainment,expense,credit_card,36,0.9
2024-05-13,10.75,Car wash service,Transportation,expense,credit_card,6,1.79
2023-08-30,4.95,Netflix subscription,Entertainment,expense,debit_card,0,0.0
2023-06-20,41.32,Home Depot tools,Shopping,expense,credit_card,9,4.59
2024-01-10,1.0,Taxi city center,Transportation,expense,credit_card,2,0.5
2023-02-26,54.07,Aldi grocery,Food,expense,debit_card,0,0.0
2023-07-29,69.01,Fiber internet service,Utilities,expense,credit_card,12,5.75
2024-08-02,59.39,Water bill,Utilities,expense,debit_card,0,0.0
2023-07-10,14.12,Vehicle inspection fee,Transportation,expense,credit_card,36,0.39
2024-05-04,14.96,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-11-24,1.0,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-02-12,42.14,Lab tests,Health,expense,debit_card,0,0.0
2023-08-04,105.92,SmartFit membership,Health,expense,credit_card,18,5.88
2024-02-14,57.44,Qbano sandwich,Food,expense,credit_card,9,6.38
2023-05-01,42.7,KFC bucket,Food,expense,debit_card,0,0.0
2024-08-16,1.0,Lab tests,Health,expense,debit_card,0,0.0
2023-12-07,16.47,McD meal,Food,expense,debit_card,0,0.0
2023-03-22,229.68,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-12-26,1.0,Web hosting,Utilities,expense,debit_card,0,0.0
2023-05-15,53.79,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2023-12-30,8065.33,Corporate reimbursement,Income,income,debit_card,0,0.0
2023-09-03,13.0,Amazon package,Shopping,expense,debit_card,0,0.0
2023-10-02,6.29,Vehicle inspection fee,Transportation,expense,debit_card,0,0.0
2024-05-10,1.0,McD meal,Food,expense,debit_card,0,0.0
2024-06-03,1.0,Class materials,Education,expense,debit_card,0,0.0
2023-05-03,3530.65,Tax refund,Income,income,credit_card,9,392.29
2024-01-06,1.0,Metro card reload,Transportation,expense,credit_card,2,0.5
2024-05-21,4.37,Uber airport trip,Transportation,expense,credit_card,9,0.49
2024-08-30,174.18,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2023-07-10,16.46,Disney Plus subscription,Entertainment,expense,cash,0,0.0
2024-04-04,182.46,Class materials,Education,expense,credit_card,9,20.27
2024-03-30,1.0,Vitamin supplements,Health,expense,debit_card,0,0.0
2023-11-04,21.26,Gas station refill,Transportation,expense,debit_card,0,0.0
2024-10-03,1.0,Office lunch,Food,expense,debit_card,0,0.0
2023-07-28,29.91,Uber airport trip,Transportation,expense,debit_card,0,0.0
2023-11-16,1.0,HBO Max monthly,Entertainment,expense,credit_card,9,0.11
2023-01-30,170.82,Gas bill,Utilities,expense,cash,0,0.0
2023-04-03,168.72,Amazon package,Shopping,expense,debit_card,0,0.0
2023-04-10,56.14,Water bill,Utilities,expense,credit_card,1,56.14
2024-06-29,42.44,Gas station refill,Transportation,expense,credit_card,36,1.18
2024-10-04,1.0,Coursera program,Education,expense,credit_card,1,1.0
2023-01-08,1.0,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-07-18,1.0,Coursera program,Education,expense,credit_card,1,1.0
2024-08-21,8.1,Andres DC food,Food,expense,cash,0,0.0
2024-03-11,26.89,El Corral burger,Food,expense,debit_card,0,0.0
2023-07-20,68.63,Physiotherapy session,Health,expense,debit_card,0,0.0
2024-04-14,1.0,Toll payment,Transportation,expense,credit_card,18,0.06
2023-05-24,1.0,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-10-15,17.31,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-10-03,9644.61,Marketplace item sale,Income,income,credit_card,36,267.91
2023-07-18,6.92,Metro card reload,Transportation,expense,credit_card,3,2.31
2023-08-09,162.81,Course on Udemy,Education,expense,debit_card,0,0.0
2023-08-08,9.87,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2023-12-16,1.0,Amazon package,Shopping,expense,cash,0,0.0
2023-04-30,37.43,UberEats order,Food,expense,debit_card,0,0.0
2024-06-05,629.47,Freelance project,Income,income,debit_card,0,0.0
2023-09-20,2.45,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-12-29,1.0,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2024-04-01,37.02,Tostao coffee,Food,expense,credit_card,3,12.34
2024-10-31,1.0,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2024-06-24,1.0,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-04-23,4.96,McDonalds combo,Food,expense,debit_card,0,0.0
2023-04-22,1.14,Gas bill,Utilities,expense,debit_card,0,0.0
2023-12-28,60.99,Pharmacy medicine,Health,expense,debit_card,0,0.0
2024-01-18,19.37,Car wash service,Transportation,expense,cash,0,0.0
2024-11-15,32.53,Local bakery breakfast,Food,expense,debit_card,0,0.0
2024-10-06,57.15,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2024-02-17,1.0,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-10-22,4566.85,Marketplace item sale,Income,income,debit_card,0,0.0
2023-07-09,1.0,Marketplace item sale,Income,income,debit_card,0,0.0
2024-02-17,6745.86,Corporate reimbursement,Income,income,cash,0,0.0
2024-07-07,24.8,Gas station refill,Transportation,expense,debit_card,0,0.0
2024-08-19,1.0,Andres DC food,Food,expense,credit_card,18,0.06
2024-03-02,180.83,Mobile phone plan,Utilities,expense,debit_card,0,0.0
2023-09-18,19.75,Tostao coffee,Food,expense,credit_card,2,9.88
2023-03-21,35.99,Dentist appointment,Health,expense,debit_card,0,0.0
2023-10-16,1.0,Decathlon gear,Shopping,expense,debit_card,0,0.0
2024-08-02,51.27,Dominos pizza,Food,expense,debit_card,0,0.0
2024-04-26,1.0,Gas station refill,Transportation,expense,debit_card,0,0.0
2023-02-13,13.97,El Corral burger,Food,expense,debit_card,0,0.0
2023-08-14,184.03,Zara pants,Shopping,expense,credit_card,18,10.22
2024-04-15,7711.65,Corporate reimbursement,Income,income,cash,0,0.0
2024-06-07,33.95,Xbox Game Pass,Entertainment,expense,credit_card,2,16.98
2024-02-26,65.66,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-02-10,43.76,Gas bill,Utilities,expense,credit_card,18,2.43
2024-11-06,5539.29,Corporate reimbursement,Income,income,cash,0,0.0
2024-07-12,1.0,El Corral burger,Food,expense,debit_card,0,0.0
2023-02-07,39.22,Aldi grocery,Food,expense,cash,0,0.0
2024-12-14,18.41,Grocery store purchase,Food,expense,credit_card,36,0.51
2023-05-16,1.0,Bus card recharge,Transportation,expense,debit_card,0,0.0
2023-06-05,1.0,Parking garage fee,Transportation,expense,debit_card,0,0.0
2024-10-25,67.25,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-04-04,49.19,Target shopping,Shopping,expense,credit_card,9,5.47
2024-12-08,29.51,KFC bucket,Food,expense,credit_card,2,14.76
2024-07-23,31.04,Local bakery breakfast,Food,expense,debit_card,0,0.0
2024-09-17,1.0,Rappi delivery,Food,expense,debit_card,0,0.0
2024-07-14,1.0,Panamericana supplies,Shopping,expense,credit_card,36,0.03
2023-05-04,6221.98,Severance payment,Income,income,debit_card,0,0.0
2023-04-10,249.29,Amazon package,Shopping,expense,credit_card,6,41.55
2023-04-16,98.92,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-12-27,142.18,Target shopping,Shopping,expense,cash,0,0.0
2024-06-25,259.88,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2023-06-16,62.46,Concert ticket,Entertainment,expense,debit_card,0,0.0
2023-02-27,1.0,DollarStore purchase,Shopping,expense,credit_card,1,1.0
2024-05-21,8.09,Fuel tank refill,Transportation,expense,debit_card,0,0.0
2023-06-27,164.54,Web hosting,Utilities,expense,debit_card,0,0.0
2024-11-29,1.0,BestBuy electronics,Shopping,expense,credit_card,9,0.11
2023-08-11,20.99,Bus card recharge,Transportation,expense,credit_card,1,20.99
2024-12-08,49.1,Vitamin supplements,Health,expense,debit_card,0,0.0
2024-05-20,55.0,Bluetooth earphones,Shopping,expense,cash,0,0.0
2024-07-26,59.62,El Corral burger,Food,expense,debit_card,0,0.0
2023-08-19,232.74,Amazon package,Shopping,expense,credit_card,2,116.37
2024-03-15,16.11,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-07-23,1.0,Home Depot tools,Shopping,expense,debit_card,0,0.0
2023-02-15,10.62,InDriver ride,Transportation,expense,debit_card,0,0.0
2023-09-13,1.0,Severance payment,Income,income,debit_card,0,0.0
2024-11-15,1.0,Xbox Game Pass,Entertainment,expense,credit_card,3,0.33
2024-01-23,25.42,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2023-09-13,1.0,Rappi delivery,Food,expense,debit_card,0,0.0
2023-07-26,105.55,Water bill,Utilities,expense,credit_card,12,8.8
2024-06-07,1.0,Vehicle inspection fee,Transportation,expense,credit_card,24,0.04
2023-08-19,7320.35,Tax refund,Income,income,debit_card,0,0.0
2024-03-03,126.03,Gas bill,Utilities,expense,credit_card,12,10.5
2023-02-11,19.63,UberEats order,Food,expense,debit_card,0,0.0
2024-11-23,25.02,Toll payment,Transportation,expense,debit_card,0,0.0
2023-08-11,43.1,Aldi grocery,Food,expense,credit_card,24,1.8
2024-03-27,210.52,Water bill,Utilities,expense,debit_card,0,0.0
2024-05-03,90.52,Steam game purchase,Entertainment,expense,credit_card,2,45.26
2023-02-04,1.0,Marketplace item sale,Income,income,debit_card,0,0.0
2024-03-13,1.0,Dentist appointment,Health,expense,debit_card,0,0.0
2023-12-27,1.0,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-01-22,5.6,Starbucks latte,Food,expense,debit_card,0,0.0
2024-08-27,1.0,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2023-01-20,1.0,Mobile phone plan,Utilities,expense,credit_card,6,0.17
2023-03-20,31.21,Grocery store purchase,Food,expense,debit_card,0,0.0
2024-07-22,77.13,HBO Max monthly,Entertainment,expense,debit_card,0,0.0
2024-10-21,51.75,KFC bucket,Food,expense,debit_card,0,0.0
2024-05-19,42.65,Concert ticket,Entertainment,expense,credit_card,18,2.37
2024-11-24,49.7,Gas bill,Utilities,expense,debit_card,0,0.0
2023-04-09,12.98,Rappi delivery,Food,expense,credit_card,3,4.33
2023-12-22,1.0,Xbox Game Pass,Entertainment,expense,cash,0,0.0
2023-10-17,292.03,BestBuy electronics,Shopping,expense,credit_card,3,97.34
2024-08-15,26.28,Uber downtown ride,Transportation,expense,credit_card,1,26.28
2023-11-05,1.0,Burger King deal,Food,expense,credit_card,36,0.03
2024-04-27,1.0,Water bill,Utilities,expense,debit_card,0,0.0
2024-06-03,1.0,Fresh market fruits,Food,expense,debit_card,0,0.0
